季,比賽日期,效力球隊,對手,攻擊,攻擊%,攔網,攔網%,發球,發球%,接發球,接發球%,防守,防守%,舉球,舉球%,得分,player_id,球員姓名,球員背號,球隊,賽事類型,攻擊_成功,攻擊_總數,攔網_成功,攔網_總數,發球_成功,發球_總數,接發球_成功,接發球_總數,防守_成功,防守_總數,舉球_成功,舉球_總數,攻擊_z,攔網_z,發球_z,接發球_z,防守_z,舉球_z,得分_z,max_z,is_anomaly,anomaly_type
企20,2025-01-04 16:00:00,新北中纖,臺北鯨華,13 - 30,43.33,2 - 7,28.57,1 - 12,8.33,3 - 7,42.86,3 - 10,30.0,0 - 0,0.0,16,114,張稦豈,11,新北中纖,例行賽,13,30,2,7,1,12,3,7,3,10,0,0,0.3867875321308592,0.4683301555699413,1.1906704569156372,2.1887809050011353,0.7729884581778879,0.0,0.9696893880952093,2.1887809050011353,True,exceptional
企20,2025-01-11 16:00:00,高雄台電女排,新北中纖,1 - 1,100.0,2 - 8,25.0,1 - 11,9.09,0 - 1,0.0,0 - 25,0.0,8 - 145,5.52,4,110,洪家瑤,11,高雄台電,例行賽,1,1,2,8,1,11,0,1,0,25,8,145,2.3217934386340615,0.5625178785760003,0.9158831717708078,0.0,-0.6922071532050502,-1.1286742564451184,2.1081854640702997,2.3217934386340615,True,exceptional
企20,2025-01-12 15:00:00,新北中纖,臺北鯨華,21 - 51,41.18,2 - 9,22.22,1 - 21,4.76,4 - 15,26.67,1 - 14,7.14,0 - 0,0.0,24,114,張稦豈,11,新北中纖,例行賽,21,51,2,9,1,21,4,15,1,14,0,0,0.2703778653809361,0.19371173957591267,0.4639562272083825,1.166364562024569,-0.4997345968455384,0.0,2.1748747704421127,2.1748747704421127,True,exceptional
企20,2025-01-18 16:00:00,新北中纖,臺北鯨華,15 - 55,27.27,2 - 11,18.18,1 - 19,5.26,8 - 19,42.11,5 - 12,41.67,0 - 0,0.0,18,114,張稦豈,11,新北中纖,例行賽,15,55,2,11,1,19,8,19,5,12,0,0,-0.4827656064755438,0.018993881211207923,0.5657369316491745,2.1414175784271747,1.4227119075271175,0.0,1.2709857336819352,2.1414175784271747,True,exceptional
企20,2025-01-25 18:00:00,新北中纖,義力營造,17 - 38,44.74,1 - 8,12.5,1 - 30,3.33,9 - 20,45.0,2 - 14,14.29,0 - 0,0.0,19,114,張稦豈,11,新北中纖,例行賽,17,38,1,8,1,30,9,20,2,14,0,0,0.46313061590639043,-0.22664904837085223,0.1728634125077175,2.32392426349217,-0.1016606754361991,0.0,1.421633906475298,2.32392426349217,True,exceptional
企20,2025-02-16 13:00:00,高雄台電女排,臺北鯨華,2 - 2,100.0,0 - 8,0.0,1 - 18,5.56,0 - 0,0.0,3 - 11,27.27,66 - 136,48.53,3,110,洪家瑤,11,高雄台電,例行賽,2,2,0,8,1,18,0,0,3,11,66,136,2.3217934386340615,-0.6890553106355267,0.35701672022604236,0.0,0.7792148978887712,1.4883315980654224,1.3255480509873456,2.3217934386340615,True,exceptional
企20,2025-03-08 12:00:00,新北中纖,臺北鯨華,13 - 39,33.33,1 - 5,20.0,0 - 11,0.0,8 - 16,50.0,4 - 15,26.67,0 - 0,0.0,14,114,張稦豈,11,新北中纖,例行賽,13,39,1,5,0,11,8,16,4,15,0,0,-0.15465277833389984,0.09770341146461455,-0.5049960790679571,2.6396797739852422,0.5875917926823495,0.0,0.6683930425084835,2.6396797739852422,True,exceptional
企20,2025-03-08 14:00:00,高雄台電,義力營造,0 - 0,0.0,0 - 4,0.0,0 - 8,0.0,0 - 0,0.0,5 - 10,50.0,51 - 82,62.2,0,110,洪家瑤,11,高雄台電,例行賽,0,0,0,4,0,8,0,0,5,10,51,82,-0.5577460444322235,-0.6890553106355267,-0.5232375207339846,0.0,2.005669728155092,2.3201025822820953,-1.0223641882615164,2.3201025822820953,True,exceptional
企21,2025-11-01 13:00:00,新北中纖,義力營造,20 - 36,55.56,1 - 1,100.0,0 - 18,0.0,0 - 0,0.0,0 - 0,0.0,0 - 0,0.0,21,114,張稦豈,11,新北中纖,例行賽,20,36,1,1,0,18,0,0,0,0,0,0,1.0489690318292597,3.5574629830429267,-0.5049960790679571,-0.5178753309454761,-0.8972517715116479,0.0,1.7229302520620238,3.5574629830429267,True,exceptional
企21,2025-11-23 13:00:00,高雄台電,臺北鯨華,1 - 3,33.33,3 - 5,60.0,0 - 8,0.0,0 - 0,0.0,4 - 34,11.76,42 - 134,31.34,4,110,洪家瑤,11,高雄台電,例行賽,1,3,3,5,0,8,0,0,4,34,42,134,0.40200446527376926,2.3147203434721386,-0.5232375207339846,0.0,-0.05766651070914483,0.4423811065742297,2.1081854640702997,2.3147203434721386,True,exceptional
企21,2025-11-29 18:00:00,新北中纖,義力營造,5 - 16,31.25,1 - 2,50.0,0 - 2,0.0,0 - 0,0.0,2 - 3,66.67,0 - 0,0.0,6,114,張稦豈,11,新北中纖,例行賽,5,16,1,2,0,2,0,0,2,3,0,0,-0.26727236291056966,1.3951132508064816,-0.5049960790679571,-0.5178753309454761,2.8145787656017305,0.0,-0.5367923398384197,2.8145787656017305,True,exceptional
企21,2025-12-07 15:00:00,高雄台電,新北中纖,0 - 1,0.0,1 - 2,50.0,1 - 6,16.67,0 - 0,0.0,0 - 5,0.0,36 - 75,48.0,2,110,洪家瑤,11,高雄台電,例行賽,0,1,1,2,1,6,0,0,0,5,36,75,-0.5577460444322235,1.8140910677875277,2.115942011065233,0.0,-0.6922071532050502,1.456082979072384,0.5429106379043915,2.115942011065233,True,exceptional
企21,2025-12-07 15:00:00,新北中纖,高雄台電,3 - 7,42.86,1 - 1,100.0,0 - 0,0.0,0 - 0,0.0,0 - 0,0.0,0 - 0,0.0,4,114,張稦豈,11,新北中纖,例行賽,3,7,1,1,0,0,0,0,0,0,0,0,0.3613398375390156,3.5574629830429267,-0.5049960790679571,-0.5178753309454761,-0.8972517715116479,0.0,-0.8380886854251455,3.5574629830429267,True,exceptional
企21,2025-12-14 15:00:00,高雄台電,義力營造,0 - 0,0.0,0 - 1,0.0,1 - 3,33.33,0 - 0,0.0,0 - 1,0.0,17 - 40,42.5,1,110,洪家瑤,11,高雄台電,例行賽,0,0,0,1,1,3,0,0,0,1,17,40,-0.5577460444322235,-0.6890553106355267,4.753538351783587,0.0,-0.6922071532050502,1.1214274989559465,-0.23972677517856247,4.753538351783587,True,exceptional
企21,2025-12-27 18:00:00,新北中纖,高雄台電,4 - 4,100.0,0 - 0,0.0,0 - 0,0.0,0 - 0,0.0,0 - 0,0.0,0 - 1,0.0,4,114,張稦豈,11,新北中纖,例行賽,4,4,0,0,0,0,0,0,0,0,0,1,3.455129771534649,-0.7672364814299636,-0.5049960790679571,-0.5178753309454761,-0.8972517715116479,0.0,-0.8380886854251455,3.455129771534649,True,exceptional
企21,2026-01-10 16:00:00,新北中纖,高雄台電,11 - 36,30.56,0 - 2,0.0,1 - 8,12.5,0 - 0,0.0,1 - 9,11.11,0 - 0,0.0,12,114,張稦豈,11,新北中纖,例行賽,11,36,0,2,1,8,0,0,1,9,0,0,-0.30463174433263807,-0.7672364814299636,2.0395215319518423,-0.5178753309454761,-0.2787061397832899,0.0,0.3670966969217578,2.0395215319518423,True,exceptional
企21,2026-01-25 15:00:00,高雄台電,義力營造,0 - 0,0.0,3 - 5,60.0,0 - 6,0.0,0 - 0,0.0,1 - 8,12.5,36 - 54,66.67,3,110,洪家瑤,11,高雄台電,例行賽,0,0,3,5,0,6,0,0,1,8,36,54,-0.5577460444322235,2.3147203434721386,-0.5232375207339846,0.0,-0.017737932865014717,2.5920862179403636,1.3255480509873456,2.5920862179403636,True,exceptional
企21,2026-02-01 13:00:00,高雄台電,義力營造,1 - 2,50.0,0 - 2,0.0,2 - 17,11.76,0 - 0,0.0,8 - 16,50.0,55 - 102,53.92,3,110,洪家瑤,11,高雄台電,例行賽,1,2,0,2,2,17,0,0,8,16,55,102,0.882023697100919,-0.6890553106355267,1.3385951903613242,0.0,2.005669728155092,1.8162939685795312,1.3255480509873456,2.005669728155092,True,exceptional
企17,2021-12-04 14:00:00,臺北鯨華,義力營造,0 - 0,0.0,1 - 2,50.0,1 - 18,5.56,0 - 0,0.0,0 - 12,0.0,15 - 48,31.25,2,54,廖苡任,12,臺北鯨華,例行賽,0,0,1,2,1,18,0,0,0,12,15,48,-0.8134925933810625,4.485045230457433,0.5484153408084388,-0.14286458081527967,-0.9851309992831953,0.31355729715462216,0.5577733510227171,4.485045230457433,True,exceptional
企17,2022-01-16 13:00:00,臺北鯨華,義力營造,2 - 3,66.67,2 - 5,40.0,1 - 19,5.26,0 - 0,0.0,1 - 13,7.69,10 - 65,15.38,5,54,廖苡任,12,臺北鯨華,例行賽,2,3,2,5,1,19,0,0,1,13,10,65,1.4013082633113418,3.5045710952566744,0.48937969158041916,-0.14286458081527967,-0.5629937853894686,-0.7881989229968773,3.0677534306249443,3.5045710952566744,True,exceptional
企17,2022-03-13 18:00:00,臺北鯨華,極速超跑,2 - 4,50.0,1 - 7,14.29,1 - 16,6.25,0 - 1,0.0,4 - 13,30.77,7 - 95,7.37,4,54,廖苡任,12,臺北鯨華,例行賽,2,4,1,7,1,16,0,1,4,13,7,95,0.8475249982586588,0.9837720936555245,0.6841973340328842,-0.14286458081527967,0.7039667993526909,-1.3442838205024545,2.2310934040908683,2.2310934040908683,True,exceptional
企18,2022-10-30 17:00:00,臺北鯨華,義力營造,1 - 2,50.0,0 - 6,0.0,0 - 5,0.0,0 - 1,0.0,5 - 8,62.5,18 - 70,25.71,1,54,廖苡任,12,臺北鯨華,例行賽,1,2,0,6,0,5,0,1,5,8,18,70,0.8475249982586588,-0.41732544554635914,-0.5457120248841927,-0.14286458081527967,2.4457631318426705,-0.07105073432863596,-0.2788866755113585,2.4457631318426705,True,exceptional
企18,2022-12-10 16:00:00,臺北鯨華,高雄台電,2 - 2,100.0,0 - 3,0.0,0 - 9,0.0,0 - 0,0.0,0 - 6,0.0,29 - 84,34.52,2,54,廖苡任,12,臺北鯨華,例行賽,2,2,0,3,0,9,0,0,0,6,29,84,2.5085425898983797,-0.41732544554635914,-0.5457120248841927,-0.14286458081527967,-0.9851309992831953,0.5405732290951015,0.5577733510227171,2.5085425898983797,True,exceptional
企18,2023-01-01 15:00:00,臺北鯨華,極速超跑,1 - 2,50.0,0 - 6,0.0,3 - 21,14.29,0 - 1,0.0,0 - 9,0.0,17 - 108,15.74,4,54,廖苡任,12,臺北鯨華,例行賽,1,2,0,6,3,21,0,1,0,9,17,108,0.8475249982586588,-0.41732544554635914,2.266352733343812,-0.14286458081527967,-0.9851309992831953,-0.7632063433337053,2.2310934040908683,2.266352733343812,True,exceptional
企18,2023-01-14 18:00:00,臺北鯨華,高雄台電,2 - 3,66.67,0 - 7,0.0,0 - 9,0.0,0 - 0,0.0,4 - 7,57.14,31 - 111,27.93,2,54,廖苡任,12,臺北鯨華,例行賽,2,3,0,7,0,9,0,0,4,7,31,111,1.4013082633113418,-0.41732544554635914,-0.5457120248841927,-0.14286458081527967,2.151529651157316,0.08307017359425804,0.5577733510227171,2.151529651157316,True,exceptional
企18,2023-01-15 15:00:00,臺北鯨華,新北中纖,0 - 1,0.0,1 - 7,14.29,2 - 11,18.18,0 - 0,0.0,3 - 18,16.67,11 - 117,9.4,3,54,廖苡任,12,臺北鯨華,例行賽,0,1,1,7,2,11,0,0,3,18,11,117,-0.8134925933810625,0.9837720936555245,3.0318483183338008,-0.14286458081527967,-0.07004291662930427,-1.2033534407351234,1.3944333775567928,3.0318483183338008,True,exceptional
企19,2023-10-14 15:00:00,臺北鯨華,高雄台電,1 - 1,100.0,1 - 6,16.67,0 - 12,0.0,1 - 1,100.0,1 - 18,5.56,29 - 114,25.44,2,54,廖苡任,12,臺北鯨華,例行賽,1,1,1,6,0,12,1,1,1,18,29,114,2.5085425898983797,1.2171249378333053,-0.5457120248841927,6.9289321695410635,-0.6799186573782383,-0.08979516907601494,0.5577733510227171,6.9289321695410635,True,exceptional
企19,2023-11-04 16:00:00,臺北鯨華,新北中纖,3 - 4,75.0,1 - 6,16.67,0 - 15,0.0,0 - 0,0.0,6 - 16,37.5,19 - 118,16.1,4,54,廖苡任,12,臺北鯨華,例行賽,3,4,1,6,0,15,0,0,6,16,19,118,1.6780337940785193,1.2171249378333053,-0.5457120248841927,-0.14286458081527967,1.073405479392324,-0.7382137636705333,2.2310934040908683,2.2310934040908683,True,exceptional
企19,2024-01-07 13:00:00,臺北鯨華,義力營造,0 - 1,0.0,0 - 6,0.0,4 - 21,19.05,0 - 0,0.0,5 - 8,62.5,35 - 73,47.95,4,54,廖苡任,12,臺北鯨華,例行賽,0,1,0,6,4,21,0,0,5,8,35,73,-0.8134925933810625,-0.41732544554635914,3.203051701095058,-0.14286458081527967,2.4457631318426705,1.472935298196213,2.2310934040908683,3.203051701095058,True,exceptional
企19,2024-02-18 15:00:00,臺北鯨華,義力營造,1 - 1,100.0,0 - 2,0.0,1 - 5,20.0,0 - 0,0.0,3 - 5,60.0,14 - 39,35.9,2,54,廖苡任,12,臺北鯨華,例行賽,1,1,0,2,1,5,0,0,3,5,14,39,2.5085425898983797,-0.41732544554635914,3.389997923650453,-0.14286458081527967,2.3085273665976356,0.6363781178039273,0.5577733510227171,3.389997923650453,True,exceptional
企19,2024-03-17 13:00:00,臺北鯨華,義力營造,2 - 4,50.0,1 - 3,33.33,0 - 9,0.0,0 - 0,0.0,7 - 16,43.75,14 - 73,19.18,3,54,廖苡任,12,臺北鯨華,例行賽,2,4,1,3,0,9,0,0,7,16,14,73,0.8475249982586588,2.8505948470777684,-0.5457120248841927,-0.14286458081527967,1.4164948925049106,-0.5243883598856173,1.3944333775567928,2.8505948470777684,True,exceptional
企19,2024-03-30 16:00:00,臺北鯨華,極速超跑,1 - 4,25.0,1 - 7,14.29,0 - 8,0.0,0 - 0,0.0,8 - 12,66.67,41 - 79,51.9,2,54,廖苡任,12,臺北鯨華,例行賽,1,4,1,7,0,8,0,0,8,12,41,79,0.017016202438798096,0.9837720936555245,-0.5457120248841927,-0.14286458081527967,2.674672388271388,1.7471594361671279,0.5577733510227171,2.674672388271388,True,exceptional
企20,2024-11-09 18:00:00,義力營造,新北中纖,1 - 1,100.0,0 - 2,0.0,0 - 1,0.0,0 - 0,0.0,0 - 0,0.0,0 - 0,0.0,1,150,馬德蓉,12,義力營造,例行賽,1,1,0,2,0,1,0,0,0,0,0,0,2.5723652095998415,-0.755417608185796,-0.4222438989320489,-0.3697524983458153,-0.570361980245304,-0.15075567228888181,-0.6726970135083843,2.5723652095998415,True,exceptional
企20,2024-11-16 14:00:00,義力營造,臺北鯨華,0 - 1,0.0,0 - 0,0.0,0 - 0,0.0,0 - 0,0.0,1 - 1,100.0,0 - 0,0.0,0,150,馬德蓉,12,義力營造,例行賽,0,1,0,0,0,0,0,0,1,1,0,0,-1.0247080774944146,-0.755417608185796,-0.4222438989320489,-0.3697524983458153,2.5863584135651845,-0.15075567228888181,-0.9256770869645288,2.5863584135651845,True,exceptional
企20,2025-02-15 14:00:00,高雄台電女排,臺北鯨華,19 - 46,41.3,2 - 13,15.38,2 - 22,9.09,8 - 13,61.54,8 - 16,50.0,0 - 0,0.0,23,32,彭𦀡媃,12,高雄台電,例行賽,19,46,2,13,2,22,8,13,8,16,0,0,0.5692187598506557,0.36857270102462253,0.9787328746161637,0.3249582556714862,0.8901540936910786,-0.16903085094570328,2.327518513945255,2.327518513945255,True,exceptional
企21,2025-11-01 15:00:00,臺北鯨華,高雄台電,1 - 3,33.33,0 - 0,0.0,0 - 14,0.0,1 - 1,100.0,2 - 11,18.18,40 - 106,37.74,1,54,廖苡任,12,臺北鯨華,例行賽,1,3,0,0,0,14,1,1,2,11,40,106,0.29374173320597563,-0.41732544554635914,-0.5457120248841927,6.9289321695410635,0.012847485578696532,0.7641179694156955,-0.2788866755113585,6.9289321695410635,True,exceptional
企21,2025-11-01 15:00:00,高雄台電,臺北鯨華,11 - 34,32.35,0 - 0,0.0,1 - 10,10.0,4 - 4,100.0,2 - 6,33.33,1 - 9,11.11,12,32,彭𦀡媃,12,高雄台電,例行賽,11,34,0,0,1,10,4,4,2,6,1,9,-0.14976421000102944,-0.41848967981302543,1.1546705767073975,1.8910543781138893,0.07371656368296718,5.747048932153912,0.2955579065327308,5.747048932153912,True,exceptional
企21,2025-11-02 17:00:00,義力營造,臺北鯨華,1 - 1,100.0,0 - 0,0.0,0 - 2,0.0,0 - 0,0.0,0 - 0,0.0,1 - 2,50.0,1,150,馬德蓉,12,義力營造,例行賽,1,1,0,0,0,2,0,0,0,0,1,2,2.5723652095998415,-0.755417608185796,-0.4222438989320489,-0.3697524983458153,-0.570361980245304,6.482493908421919,-0.6726970135083843,6.482493908421919,True,exceptional
企21,2025-11-08 18:00:00,高雄台電,義力營造,18 - 39,46.15,0 - 2,0.0,0 - 14,0.0,0 - 4,0.0,2 - 17,11.76,0 - 0,0.0,18,32,彭𦀡媃,12,高雄台電,例行賽,18,39,0,2,0,14,0,4,2,17,0,0,0.9588352295468205,-0.41848967981302543,-0.7787107649545129,-2.180958420748313,-0.9827056032201497,-0.16903085094570328,1.4039000560304713,2.180958420748313,True,underperform
企21,2025-11-23 13:00:00,臺北鯨華,高雄台電,1 - 3,33.33,1 - 3,33.33,0 - 15,0.0,0 - 1,0.0,7 - 19,36.84,49 - 133,36.84,2,54,廖苡任,12,臺北鯨華,例行賽,1,3,1,3,0,15,0,1,7,19,49,133,0.29374173320597563,2.8505948470777684,-0.5457120248841927,-0.14286458081527967,1.037175237367635,0.7016365202577656,0.5577733510227171,2.8505948470777684,True,exceptional
企21,2025-12-06 14:00:00,義力營造,新北中纖,11 - 18,61.11,5 - 9,55.56,1 - 15,6.67,1 - 1,100.0,0 - 1,0.0,0 - 0,0.0,17,150,馬德蓉,12,義力營造,例行賽,11,18,5,9,1,15,1,1,0,1,0,0,1.1734634082488853,1.507170117463952,0.2662013202822717,3.245605263257713,-0.570361980245304,-0.15075567228888181,3.3749841617899277,3.3749841617899277,True,exceptional
企21,2025-12-07 13:00:00,臺北鯨華,義力營造,3 - 3,100.0,0 - 1,0.0,0 - 17,0.0,0 - 1,0.0,3 - 8,37.5,52 - 87,59.77,3,54,廖苡任,12,臺北鯨華,例行賽,3,3,0,1,0,17,0,1,3,8,52,87,2.5085425898983797,-0.41732544554635914,-0.5457120248841927,-0.14286458081527967,1.073405479392324,2.2935249971370273,1.3944333775567928,2.5085425898983797,True,exceptional
企21,2025-12-07 13:00:00,義力營造,臺北鯨華,6 - 15,40.0,3 - 4,75.0,0 - 12,0.0,1 - 1,100.0,0 - 0,0.0,0 - 1,0.0,9,150,馬德蓉,12,義力營造,例行賽,6,15,3,4,0,12,1,1,0,0,0,1,0.41412123734328793,2.2988314815141875,-0.4222438989320489,3.245605263257713,-0.570361980245304,-0.15075567228888181,1.3511435741407718,3.245605263257713,True,exceptional
企21,2025-12-13 12:00:00,臺北鯨華,新北中纖,1 - 1,100.0,0 - 1,0.0,0 - 12,0.0,0 - 1,0.0,0 - 4,0.0,19 - 85,22.35,1,54,廖苡任,12,臺北鯨華,例行賽,1,1,0,1,0,12,0,1,0,4,19,85,2.5085425898983797,-0.41732544554635914,-0.5457120248841927,-0.14286458081527967,-0.9851309992831953,-0.30431481118490805,-0.2788866755113585,2.5085425898983797,True,exceptional
企21,2025-12-13 12:00:00,新北中纖,臺北鯨華,0 - 0,0.0,0 - 0,0.0,0 - 0,0.0,1 - 1,100.0,0 - 0,0.0,0 - 0,0.0,0,115,張筱玉,12,新北中纖,例行賽,0,0,0,0,0,0,1,1,0,0,0,0,0.0,0.0,0.0,5.003702332976756,0.0,0.0,0.0,5.003702332976756,True,exceptional
企21,2025-12-14 11:00:00,臺北鯨華,新北中纖,0 - 8,0.0,0 - 1,0.0,3 - 14,21.43,0 - 1,0.0,0 - 17,0.0,27 - 97,27.84,3,54,廖苡任,12,臺北鯨華,例行賽,0,8,0,1,3,14,0,1,0,17,27,97,-0.8134925933810625,-0.41732544554635914,3.6714011849706805,-0.14286458081527967,-0.9851309992831953,0.07682202867846505,1.3944333775567928,3.6714011849706805,True,exceptional
企21,2025-12-14 15:00:00,義力營造,高雄台電,2 - 3,66.67,0 - 0,0.0,0 - 10,0.0,0 - 0,0.0,1 - 1,100.0,0 - 0,0.0,2,150,馬德蓉,12,義力營造,例行賽,2,3,0,0,0,10,0,0,1,1,0,0,1.373460683011326,-0.755417608185796,-0.4222438989320489,-0.3697524983458153,2.5863584135651845,-0.15075567228888181,-0.41971694005223975,2.5863584135651845,True,exceptional
企21,2025-12-21 15:00:00,臺北鯨華,義力營造,0 - 0,0.0,1 - 2,50.0,2 - 17,11.76,0 - 1,0.0,3 - 11,27.27,33 - 89,37.08,3,54,廖苡任,12,臺北鯨華,例行賽,0,0,1,2,2,17,0,1,3,11,33,89,-0.8134925933810625,4.485045230457433,1.7684854248541793,-0.14286458081527967,0.5118367280096424,0.7182982400332133,1.3944333775567928,4.485045230457433,True,exceptional
企21,2025-12-27 14:00:00,義力營造,臺北鯨華,0 - 2,0.0,0 - 0,0.0,2 - 5,40.0,2 - 4,50.0,0 - 0,0.0,0 - 0,0.0,2,150,馬德蓉,12,義力營造,例行賽,0,2,0,0,2,5,2,4,0,0,0,0,-1.0247080774944146,-0.755417608185796,3.7063631128479844,1.4379263824559485,-0.570361980245304,-0.15075567228888181,-0.41971694005223975,3.7063631128479844,True,exceptional
企21,2025-12-27 18:00:00,高雄台電,新北中纖,12 - 35,34.29,1 - 2,50.0,1 - 10,10.0,3 - 16,18.75,1 - 14,7.14,0 - 0,0.0,14,32,彭𦀡媃,12,高雄台電,例行賽,12,35,1,2,1,10,3,16,1,14,0,0,0.006082377877436295,2.140230674015479,1.1546705767073975,-1.4174560209616502,-1.2089768322925836,-0.16903085094570328,0.6650052896986443,2.140230674015479,True,exceptional
企21,2026-01-17 16:00:00,臺北鯨華,義力營造,1 - 1,100.0,0 - 0,0.0,1 - 8,12.5,0 - 0,0.0,0 - 6,0.0,18 - 38,47.37,2,54,廖苡任,12,臺北鯨華,例行賽,1,1,0,0,1,8,0,0,0,6,18,38,2.5085425898983797,-0.41732544554635914,1.914106692949961,-0.14286458081527967,-0.9851309992831953,1.4326694754055465,0.5577733510227171,2.5085425898983797,True,exceptional
企21,2026-01-18 15:00:00,高雄台電,臺北鯨華,0 - 1,0.0,0 - 0,0.0,0 - 1,0.0,0 - 1,0.0,0 - 0,0.0,0 - 0,0.0,0,32,彭𦀡媃,12,高雄台電,例行賽,0,1,0,0,0,1,0,1,0,0,0,0,-2.7485462295208087,-0.41848967981302543,-0.7787107649545129,-2.180958420748313,-1.5586687317681633,-0.16903085094570328,-1.9211263924627504,2.7485462295208087,True,underperform
企21,2026-01-24 14:00:00,義力營造,新北中纖,2 - 8,25.0,4 - 5,80.0,0 - 6,0.0,0 - 2,0.0,1 - 3,33.33,0 - 0,0.0,6,150,馬德蓉,12,義力營造,例行賽,2,8,4,5,0,6,0,2,1,3,0,0,-0.1254397557208505,2.5024480874941863,-0.4222438989320489,-0.3697524983458153,0.48177292701173163,-0.15075567228888181,0.5922033537723382,2.5024480874941863,True,exceptional
企21,2026-01-25 13:00:00,臺北鯨華,新北中纖,0 - 2,0.0,0 - 0,0.0,0 - 19,0.0,0 - 0,0.0,3 - 28,10.71,96 - 138,69.57,0,54,廖苡任,12,臺北鯨華,例行賽,0,2,0,0,0,19,0,0,3,28,96,138,-0.8134925933810625,-0.41732544554635914,-0.5457120248841927,-0.14286458081527967,-0.39721298097346686,2.9738785546344872,-1.1155467020454342,2.9738785546344872,True,exceptional
企21,2026-01-31 14:00:00,高雄台電,義力營造,1 - 3,33.33,0 - 0,0.0,0 - 3,0.0,1 - 4,25.0,3 - 4,75.0,0 - 0,0.0,1,32,彭𦀡媃,12,高雄台電,例行賽,1,3,0,0,0,3,1,4,3,4,0,0,-0.07103758313458813,-0.41848967981302543,-0.7787107649545129,-1.1629552210327625,2.1145655064207,-0.16903085094570328,-1.7364027008797938,2.1145655064207,True,exceptional
企21,2026-01-31 14:00:00,義力營造,高雄台電,2 - 7,28.57,1 - 3,33.33,1 - 11,9.09,1 - 1,100.0,0 - 3,0.0,0 - 0,0.0,4,150,馬德蓉,12,義力營造,例行賽,2,7,1,3,1,11,1,1,0,3,0,0,0.002975760628414444,0.6018906872768767,0.5159820444949638,3.245605263257713,-0.570361980245304,-0.15075567228888181,0.08624320686004924,3.245605263257713,True,exceptional
企21,2026-02-07 18:00:00,高雄台電,新北中纖,4 - 19,21.05,1 - 1,100.0,0 - 5,0.0,3 - 9,33.33,5 - 11,45.45,0 - 0,0.0,5,32,彭𦀡媃,12,高雄台電,例行賽,4,19,1,1,0,5,3,9,5,11,0,0,-1.0575304177467328,4.698951027843983,-0.7787107649545129,-0.8237565548875412,0.6673112165742876,-0.16903085094570328,-0.9975079345479666,4.698951027843983,True,exceptional
企21,2026-02-08 13:00:00,義力營造,臺北鯨華,1 - 5,20.0,2 - 2,100.0,0 - 2,0.0,0 - 1,0.0,1 - 1,100.0,0 - 0,0.0,3,150,馬德蓉,12,義力營造,例行賽,1,5,2,2,0,2,0,1,1,1,0,0,-0.3052934200755633,3.3169145114141823,-0.4222438989320489,-0.3697524983458153,2.5863584135651845,-0.15075567228888181,-0.16673686659609527,3.3169145114141823,True,exceptional
企21,2026-02-28 16:00:00,義力營造,新北中纖,5 - 8,62.5,2 - 6,33.33,6 - 14,42.86,0 - 0,0.0,0 - 3,0.0,0 - 0,0.0,13,150,馬德蓉,12,義力營造,例行賽,5,8,2,6,6,14,0,0,0,3,0,0,1.2234627269394955,0.6018906872768767,4.001558514190257,-0.3697524983458153,-0.570361980245304,-0.15075567228888181,2.3630638679653497,4.001558514190257,True,exceptional
企21,2026-03-01 15:00:00,高雄台電,義力營造,3 - 5,60.0,0 - 1,0.0,0 - 2,0.0,2 - 4,50.0,0 - 3,0.0,0 - 0,0.0,3,32,彭𦀡媃,12,高雄台電,例行賽,3,5,0,1,0,2,2,4,0,3,0,0,2.071451333730714,-0.41848967981302543,-0.7787107649545129,-0.14495202131721194,-1.5586687317681633,-0.16903085094570328,-1.3669553177138802,2.071451333730714,True,exceptional
企21,2026-03-01 15:00:00,義力營造,高雄台電,3 - 13,23.08,4 - 10,40.0,0 - 12,0.0,1 - 2,50.0,2 - 2,100.0,0 - 0,0.0,7,150,馬德蓉,12,義力營造,例行賽,3,13,4,10,0,12,1,2,2,2,0,0,-0.1945035628330603,0.8735152396541952,-0.4222438989320489,1.4379263824559485,2.5863584135651845,-0.15075567228888181,0.8451834272284827,2.5863584135651845,True,exceptional
企17,2021-11-06 16:00:00,高雄台電,極速超跑,2 - 3,66.67,0 - 0,0.0,1 - 2,50.0,0 - 3,0.0,0 - 1,0.0,0 - 0,0.0,3,39,許菀芸,13,高雄台電,例行賽,2,3,0,0,1,2,0,3,0,1,0,0,2.5669418671486275,-0.2460504729017806,6.016989363269325,-1.4956137310855446,-1.3335999527980544,0.0,-0.3451334850072449,6.016989363269325,True,exceptional
企17,2021-11-06 18:00:00,臺北鯨華,義力營造,5 - 7,71.43,0 - 0,0.0,0 - 3,0.0,1 - 6,16.67,0 - 2,0.0,0 - 0,0.0,5,50,陳潔,13,臺北鯨華,例行賽,5,7,0,0,0,3,1,6,0,2,0,0,2.1461248444124585,-0.30372227630422854,-0.4204591442806881,-0.5962417136262722,-0.9626950774022612,0.0,0.3052686266272236,2.1461248444124585,True,exceptional
